State,County,Population,Total Area (km),Latitude,Longitude
OH,Fayette,29030,1054.164,39.553845,-83.459327
OH,Franklin,1163414,1407.68,39.969447,-83.008258
OH,Fulton,42698,1054.713,41.597264,-84.124267
OH,Gallia,30934,1220.393,38.817046,-82.301746
OH,Geauga,93389,1057.475,41.499322,-81.173505
OH,Greene,161573,1078.097,39.687479,-83.894894
OH,Guernsey,40087,1368.297,40.056665,-81.497875
OH,Hamilton,802374,1068.71,39.196927,-84.544187
OH,Hancock,74782,1382.17,41.000471,-83.666034
OH,Hardin,32058,1218.973,40.660415,-83.664077
OH,Harrison,15864,1063.882,40.292318,-81.091565
OH,Henry,28215,1087.149,41.335072,-84.065882
OH,Highland,43589,1444.675,39.184488,-83.603668
OH,Hocking,29380,1097.192,39.490343,-82.483445
OH,Holmes,42366,1098.101,40.565309,-81.929869
OH,Huron,59626,1281.581,41.14508,-82.594641
OH,Jackson,33225,1091.767,39.013477,-82.614142
OH,Jefferson,69709,1064.363,40.399188,-80.76141
OH,Knox,60921,1371.743,40.40362,-82.422393
OH,Lake,230041,2536.11,41.924116,-81.392643
OH,Lawrence,62450,1184.335,38.603866,-82.517186
OH,Licking,166492,1780.594,40.093609,-82.481251
OH,Logan,45858,1208.935,40.387553,-83.766343
OH,Lorain,301356,2391.418,41.438805,-82.179722
OH,Lucas,441815,1543.314,41.682321,-83.468867
OH,Madison,43435,1208.565,39.896607,-83.400885
OH,Mahoning,238823,1101.485,41.01088,-80.770396
OH,Marion,66501,1046.635,40.588208,-83.172927
OH,Medina,172332,1095.605,41.116051,-81.899566
OH,Meigs,23770,1121.47,39.089807,-82.028397
OH,Mercer,40814,1226.164,40.535333,-84.632059
OH,Miami,102506,1061.004,40.053326,-84.228414
OH,Monroe,14642,1184.811,39.725969,-81.090658
OH,Montgomery,535153,1202.621,39.755218,-84.290546
OH,Morgan,15054,1092.413,39.624946,-81.861699
OH,Morrow,34827,1054.698,40.525266,-82.797729
OH,Muskingum,86074,1741.982,39.966046,-81.943506
OH,Noble,14645,1047.833,39.767232,-81.452604
OH,Ottawa,41428,1515.306,41.544467,-83.009253
OH,Paulding,19614,1084.81,41.119141,-84.576967
OH,Perry,36058,1068.336,39.743187,-82.237953
OH,Pickaway,55698,1311.965,39.648947,-83.052827
OH,Pike,28709,1149.892,39.071365,-83.052921
OH,Portage,161419,1305.519,41.16864,-81.196932
OH,Preble,42270,1104.531,39.737906,-84.645358
OH,Putnam,34499,1254.33,41.024533,-84.129879
OH,Richland,124475,1295.194,40.774167,-82.542715
OH,Ross,78064,1794.926,39.323763,-83.059585
OH,Sandusky,60944,1081.857,41.355291,-83.142735
OH,Scioto,79499,1595.815,38.815019,-82.999028
OH,Seneca,56745,1431.728,41.120008,-83.127436
OH,Shelby,49423,1063.688,40.33668,-84.204143
OH,Stark,375586,1503.572,40.814131,-81.365667
OH,Summit,541781,1087.939,41.121851,-81.534936
OH,Trumbull,210312,1648.702,41.308936,-80.767656
OH,Tuscarawas,92582,1480.051,40.447441,-81.471157
OH,Union,52300,1131.493,40.295901,-83.367042
OH,Van Wert,28744,1062.997,40.85552,-84.585775
OH,Vinton,13435,1074.79,39.252014,-82.485961
OH,Warren,212693,1054.936,39.425652,-84.169906
OH,Washington,61778,1657.584,39.450684,-81.490653
OH,Wayne,114520,1442.148,40.829661,-81.887194
OH,Williams,37642,1095.803,41.564958,-84.584323
OH,Wood,125488,1607.063,41.360183,-83.622682
OH,Wyandot,22615,1055.559,40.840122,-83.313172
OK,Adair,22683,1494.56,35.8975,-94.651671
OK,Alfalfa,5642,2282.654,36.729703,-98.323445
OK,Atoka,14182,2563.861,34.374813,-96.034705
OK,Beaver,5636,4707.326,36.748334,-100.483056
OK,Beckham,22119,2341.192,35.273945,-99.671638
OK,Blaine,11943,2431.46,35.877782,-98.428934
OK,Bryan,42416,2444.797,33.964004,-96.264137
OK,Caddo,29600,3341.574,35.16792,-98.381045
OK,Canadian,115541,2345.495,35.543416,-97.979836
OK,Carter,47557,2159.441,34.251848,-97.287927
OK,Cherokee,46987,2010.582,35.904367,-94.996796
OK,Choctaw,15205,2070.882,34.027645,-95.554208
OK,Cimarron,2475,4767.873,36.755276,-102.508735
OK,Cleveland,255755,1445.437,35.203117,-97.328332
OK,Coal,5925,1350.28,34.582861,-96.288039
OK,Comanche,124098,2806.779,34.662628,-98.476597
OK,Cotton,6193,1662.662,34.290676,-98.373438
OK,Craig,15029,1975.595,36.76389,-95.201553
OK,Creek,69967,2511.836,35.907732,-96.379793
OK,Custer,27469,2595.346,35.645601,-98.997386
OK,Delaware,41487,2052.074,36.393369,-94.808206
OK,Dewey,4810,2611.32,35.978433,-99.014094
OK,Ellis,4151,3190.562,36.224258,-99.750139
OK,Garfield,60580,2745.555,36.378273,-97.787729
OK,Garvin,27576,2107.445,34.70935,-97.312723
OK,Grady,52431,2861.677,35.021058,-97.88689
OK,Grant,4527,2599.267,36.788254,-97.788151
OK,Greer,6239,1667.0,34.935263,-99.552968
OK,Harmon,2922,1395.127,34.745971,-99.844194
OK,Harper,3685,2696.3,36.800456,-99.662842
OK,Haskell,12769,1619.449,35.232294,-95.109578
OK,Hughes,14003,2110.531,35.052934,-96.251183
OK,Jackson,26446,2082.97,34.593949,-99.41221
OK,Jefferson,6472,2004.863,34.105092,-97.838814
OK,Johnston,10957,1704.846,34.313455,-96.654255
OK,Kay,46562,2447.451,36.814842,-97.143755
OK,Kingfisher,15034,2346.574,35.949431,-97.934568
OK,Kiowa,9446,2669.507,34.921489,-98.981617
OK,Latimer,11154,1888.394,34.875137,-95.272263
OK,Le Flore,50384,4166.064,34.899642,-94.703491
OK,Lincoln,34273,2501.096,35.703118,-96.881392
OK,Logan,41848,1939.448,35.914151,-97.450764
OK,Love,9423,1378.893,33.957775,-97.245124
OK,McClain,34506,1502.849,35.016414,-97.449811
OK,McCurtain,33151,4927.129,34.117073,-94.766086
OK,McIntosh,20252,1844.812,35.369092,-95.671764
OK,Major,7527,2481.059,36.313119,-98.542015
OK,Marshall,15840,1105.756,34.027007,-96.770533
OK,Mayes,41259,1770.287,36.303804,-95.235638
OK,Murray,13488,1100.989,34.485766,-97.071557
OK,Muskogee,70990,2175.02,35.617551,-95.383911
OK,Noble,11561,1923.16,36.384901,-97.236335
OK,Nowata,10536,1504.224,36.789615,-95.613312
OK,Okfuskee,12191,1628.767,35.466804,-96.327762
OK,Oklahoma,718633,1860.577,35.554611,-97.409401
OK,Okmulgee,40069,1819.039,35.646879,-95.96458
OK,Osage,47472,5967.266,36.62468,-96.408385
OK,Ottawa,31848,1255.13,36.835764,-94.802681
OK,Pawnee,16577,1540.433,36.313704,-96.696669
OK,Payne,77350,1805.151,36.079225,-96.975255
OK,Pittsburg,45837,3568.552,34.92554,-95.74813
OK,Pontotoc,37492,1878.324,34.721071,-96.692738
OK,Pottawatomie,69442,2054.903,35.211393,-96.957007
OK,Pushmataha,11572,3685.187,34.377896,-95.408085
OK,Roger Mills,3647,2969.223,35.708554,-99.741572
OK,Rogers,86905,1842.769,36.378082,-95.601337
OK,Seminole,25482,1658.82,35.158366,-96.602858
OK,Sequoyah,42391,1849.646,35.502435,-94.750757
OK,Stephens,45048,2308.622,34.481361,-97.855607
OK,Texas,20640,5306.058,36.741964,-101.488434
OK,Tillman,7992,2277.121,34.371085,-98.931701
OK,Tulsa,603403,1520.37,36.120121,-95.941731
OK,Wagoner,73085,1529.844,35.963479,-95.5141
OK,Washington,50976,1098.85,36.70438,-95.906155
OK,Washita,11629,2612.769,35.290177,-98.991962
OK,Woods,8878,3340.992,36.765141,-98.868967
OK,Woodward,20081,3227.492,36.425619,-99.273661
OR,Baker,16134,7998.84,44.703427,-117.691933
OR,Benton,85579,1757.598,44.490623,-123.426317
OR,Clackamas,375992,4875.94,45.160493,-122.195127
OR,Clatsop,37039,2808.54,46.024509,-123.705014
OR,Columbia,49351,1782.767,45.941932,-123.081079
OR,Coos,63043,4678.458,43.184193,-124.092557
OR,Crook,20978,7736.991,44.163054,-120.371585
OR,Curry,22364,5149.787,42.466671,-124.211407
OR,Deschutes,157733,7911.812,43.915118,-121.225575
OR,Douglas,107667,13296.393,43.285904,-123.15438
OR,Gilliam,1871,3167.14,45.381666,-120.211851
OR,Grant,7445,11730.762,44.496326,-119.014057
OR,Harney,7422,26486.283,43.064355,-118.985949
OR,Hood River,22346,1380.948,45.511775,-121.655976
OR,Jackson,203206,7256.237,42.411782,-122.675797
OR,Jefferson,21720,4638.443,44.64379,-121.183021
OR,Josephine,82713,4252.364,42.385382,-123.597245
OR,Klamath,66380,15890.998,42.683761,-121.646168
OR,Lake,7895,21647.789,42.788401,-120.38979
OR,Lane,351715,12229.576,43.928276,-122.897678
OR,Lincoln,46034,3091.885,44.641076,-123.911183
OR,Linn,116672,5980.181,44.494824,-122.543756
OR,Malheur,31313,25717.805,43.1877,-117.603976
OR,Marion,315335,3088.572,44.900898,-122.57626
OR,Morrow,11173,5305.622,45.425496,-119.602311
OR,Multnomah,735334,1205.907,45.547693,-122.417173
OR,Polk,75403,1926.728,44.904395,-123.397329
OR,Sherman,1765,2152.761,45.399216,-120.678512
OR,Tillamook,25250,3451.841,45.455743,-123.759327
OR,Umatilla,75889,8369.304,45.5912,-118.73388
OR,Union,25748,5279.78,45.304047,-117.999136
OR,Wallowa,7008,8162.79,45.593753,-117.18558
OR,Wasco,25213,6204.053,45.164536,-121.165069
OR,Washington,529710,1881.42,45.553542,-123.097615
OR,Wheeler,1441,4442.422,44.736411,-120.026875
OR,Yamhill,99193,1860.499,45.248138,-123.316117
PA,Adams,101407,1351.424,39.869471,-77.21773
PA,Allegheny,1223348,1928.303,40.46892,-79.98092
PA,Armstrong,68941,1719.344,40.812379,-79.464128
PA,Beaver,170539,1150.067,40.68414,-80.350721
PA,Bedford,49762,2633.772,39.997115,-78.48998
PA,Berks,411442,2242.297,40.413957,-75.92686
PA,Blair,127089,1365.101,40.497926,-78.31064
PA,Bradford,62622,3007.025,41.791495,-76.502124
PA,Bucks,625249,1610.646,40.336887,-75.10706
PA,Butler,183862,2058.397,40.913834,-79.91896
PA,Cambria,143679,1796.5,40.494127,-78.715284
PA,Cameron,5085,1031.897,41.438289,-78.198315
PA,Carbon,65249,1003.328,40.917833,-75.709428
PA,Centre,153990,2882.561,40.90916,-77.84783
PA,Chester,498886,1966.409,39.973965,-75.749732
PA,Clarion,39988,1579.49,41.198239,-79.420404
PA,Clearfield,81642,2988.75,41.000249,-78.473749
PA,Clinton,39238,2323.047,41.245301,-77.649141
PA,Columbia,67295,1269.507,41.045517,-76.40426
PA,Crawford,88765,2687.15,41.68684,-80.107811
PA,Cumberland,235406,1425.275,40.164782,-77.26344
PA,Dauphin,268100,1445.674,40.412565,-76.792634
PA,Delaware,558979,493.661,39.91667,-75.398786
PA,Elk,31946,2155.667,41.427334,-78.653938
PA,Erie,280566,4035.8,42.117952,-80.096386
PA,Fayette,136606,2067.613,39.914115,-79.644586
PA,Forest,7716,1114.981,41.513304,-79.249705
PA,Franklin,149618,2001.596,39.926686,-77.724485
PA,Fulton,14845,1134.558,39.910751,-78.122617
PA,Greene,38686,1496.955,39.848983,-80.225694
PA,Huntingdon,45913,2303.189,40.422321,-77.968584
PA,Indiana,88880,2160.812,40.651432,-79.087545
PA,Jefferson,45200,1701.106,41.130287,-78.999044
PA,Juniata,24636,1019.199,40.530673,-77.400438
PA,Lackawanna,214437,1204.112,41.44025,-75.609587
PA,Lancaster,519445,2548.038,40.041992,-76.250198
PA,Lawrence,91108,939.428,40.992735,-80.334446
PA,Lebanon,133568,938.866,40.367344,-76.458009
PA,Lehigh,349497,901.936,40.614241,-75.590627
PA,Luzerne,320918,2347.214,41.172787,-75.976035
PA,Lycoming,116111,3221.518,41.343624,-77.055253
PA,McKean,43450,2549.117,41.81459,-78.572463
PA,Mercer,116638,1767.94,41.300014,-80.252786
PA,Mifflin,46682,1074.11,40.61189,-77.620661
PA,Monroe,169842,1598.691,41.056233,-75.329037
PA,Montgomery,799874,1261.829,40.209999,-75.370201
PA,Montour,18267,342.734,41.029261,-76.665259
PA,Northampton,297735,977.451,40.752791,-75.307447
PA,Northumberland,94528,1236.783,40.851524,-76.709877
PA,Perry,45969,1438.834,40.39778,-77.266328
PA,Philadelphia,1526006,369.611,40.009376,-75.133346
PA,Pike,57369,1468.133,41.325949,-75.031514
PA,Potter,17457,2801.174,41.748222,-77.894735
PA,Schuylkill,148289,2027.481,40.70369,-76.2178
PA,Snyder,39702,858.636,40.755348,-77.072954
PA,Somerset,77742,2799.6,39.981297,-79.028486
PA,Sullivan,6428,1171.955,41.43979,-76.511525
PA,Susquehanna,43356,2155.239,41.819665,-75.800969
PA,Tioga,41981,2944.728,41.766859,-77.257288
PA,Union,44947,823.038,40.962179,-77.055475
PA,Venango,54984,1768.536,41.40198,-79.754418
PA,Warren,41815,2327.267,41.843669,-79.313173
PA,Washington,207820,2229.738,40.200005,-80.252132
PA,Wayne,52822,1944.082,41.646589,-75.292485
PA,Westmoreland,365169,2683.421,40.311068,-79.466688
PA,Wyoming,28276,1049.084,41.525137,-76.00878
PA,York,434972,2358.761,39.921839,-76.728446
RI,Bristol [6],49875,115.901,41.705271,-71.285053
RI,Kent [6],166158,487.236,41.67775,-71.576314
RI,Newport [6],82888,812.205,41.502732,-71.284063
RI,Providence [6],626667,1128.342,41.870488,-71.578242
RI,Washington [6],126979,1457.551,41.401162,-71.617612
SC,Abbeville,25417,1323.464,34.213809,-82.46046
SC,Aiken,160099,2798.729,33.549317,-81.63387
SC,Allendale,10419,1068.157,32.979784,-81.363421
SC,Anderson,187126,1961.751,34.519549,-82.638086
SC,Bamberg,15987,1024.501,33.203021,-81.053161
SC,Barnwell,22621,1443.303,33.26068,-81.433753
SC,Beaufort,162233,2391.586,32.358147,-80.68932
SC,Berkeley,177843,3183.708,33.2077,-79.953655
SC,Calhoun,15175,1016.528,33.67478,-80.780347
SC,Charleston,350209,3517.194,32.800458,-79.94248
SC,Cherokee,55342,1028.687,35.049796,-81.607647
SC,Chester,33140,1518.157,34.689345,-81.161249
SC,Chesterfield,46734,2086.87,34.637018,-80.159227
SC,Clarendon,34971,1801.725,33.664682,-80.217889
SC,Colleton,38892,2935.197,32.83498,-80.655345
SC,Darlington,68681,1468.018,34.332185,-79.962116
SC,Dillon,32062,1053.069,34.390172,-79.374964
SC,Dorchester,136555,1491.331,33.082186,-80.404697
SC,Edgefield,26985,1312.347,33.776498,-81.968245
SC,Fairfield,23956,1838.585,34.395669,-81.127001
SC,Florence,136885,2081.638,34.028535,-79.710233
SC,Georgetown,60158,2679.723,33.41753,-79.300812
SC,Greenville,451225,2058.692,34.892645,-82.372077
SC,Greenwood,69661,1198.973,34.155796,-82.127876
SC,Hampton,21090,1457.4,32.778323,-81.143362
SC,Horry,269291,3250.441,33.909269,-78.976675
SC,Jasper,24777,1811.34,32.43059,-81.021627
SC,Kershaw,61697,1917.616,34.338356,-80.590885
SC,Lancaster,76652,1437.759,34.686818,-80.703689
SC,Laurens,66537,1874.733,34.483477,-82.005657
SC,Lee,19220,1065.088,34.15864,-80.251209
SC,Lexington,262391,1962.509,33.892554,-81.272853
SC,McCormick,10233,1020.125,33.897605,-82.316192
SC,Marion,33062,1279.805,34.080701,-79.362131
SC,Marlboro,28933,1256.854,34.601805,-79.677942
SC,Newberry,37508,1676.463,34.28973,-81.600053
SC,Oconee,74273,1744.389,34.748759,-83.061522
SC,Orangeburg,92501,2921.253,33.436135,-80.802913
SC,Pickens,119224,1326.148,34.887362,-82.725368
SC,Richland,384504,1998.723,34.029783,-80.896566
SC,Saluda,19875,1196.11,34.005278,-81.727903
SC,Spartanburg,284307,2121.829,34.933239,-81.991053
SC,Sumter,107456,1766.592,33.916046,-80.382472
SC,Union,28961,1336.502,34.690514,-81.615831
SC,Williamsburg,34423,2426.929,33.626463,-79.716475
SC,York,226073,1802.133,34.97019,-81.183189
SD,Aurora,2710,1846.012,43.724719,-98.577587
SD,Beadle,17398,3275.851,44.418265,-98.279422
SD,Bennett,3431,3083.392,43.184826,-101.676426
SD,Bon Homme,7070,1506.498,42.986031,-97.885613
SD,Brookings,31965,2084.772,44.376675,-96.797797
SD,Brown,36531,4483.143,45.589254,-98.352175
SD,Brule,5255,2192.363,43.72988,-99.092941
SD,Buffalo,1912,1263.243,44.044306,-99.203998
SD,Butte,10110,5869.941,44.896435,-103.501762
SD,Campbell,1466,1996.458,45.782241,-100.027951
SD,Charles Mix,9129,2979.094,43.206185,-98.595143
SD,Clark,3691,2505.809,44.855211,-97.724912
SD,Clay,13864,1080.634,42.912997,-96.979795
SD,Codington,27227,1857.446,44.966324,-97.198843
SD,Corson,4050,6551.76,45.69834,-101.176017
SD,Custer,8216,4038.098,43.684943,-103.46225
SD,Davison,19504,1131.617,43.680439,-98.155868
SD,Day,5710,2825.917,45.362283,-97.593734
SD,Deuel,4364,1648.821,44.75629,-96.690239
SD,Dewey,5301,6333.255,45.150005,-100.852218
SD,Douglas,3002,1123.195,43.391506,-98.358433
SD,Edmunds,4071,2981.251,45.41168,-99.205362
SD,Fall River,7094,4530.27,43.221504,-103.512102
SD,Faulk,2364,2605.425,45.065476,-99.153564
SD,Grant,7356,1780.714,45.172637,-96.772261
SD,Gregory,4271,2728.626,43.179094,-99.202158
SD,Haakon,1937,4731.712,44.284312,-101.59179
SD,Hamlin,5903,1393.595,44.680619,-97.178598
SD,Hand,3431,3730.048,44.546713,-99.004575
SD,Hanson,3331,1127.616,43.680612,-97.796845
SD,Harding,1255,6935.786,45.596612,-103.473867
SD,Hughes,17022,2073.889,44.392258,-99.985846
SD,Hutchinson,7343,2109.342,43.33671,-97.749383
SD,Hyde,1420,2243.289,44.537301,-99.492148
SD,Jackson,3031,4846.612,43.677294,-101.626455
SD,Jerauld,2071,1379.606,44.063416,-98.623188
SD,Jones,1006,2514.601,43.95199,-100.686139
SD,Kingsbury,5148,2237.136,44.362969,-97.499313
SD,Lake,11200,1489.663,44.02845,-97.123223
SD,Lawrence,24097,2072.795,44.353669,-103.796528
SD,Lincoln,44828,1496.362,43.27942,-96.722286
SD,Lyman,3755,4420.265,43.894812,-99.841925
SD,McCook,5618,1494.081,43.678924,-97.362036
SD,McPherson,2459,2982.463,45.784249,-99.211421
SD,Marshall,4656,2295.311,45.737054,-97.580884
SD,Meade,25434,9020.535,44.606792,-102.715864
SD,Mellette,2048,3395.126,43.58493,-100.760598
SD,Miner,2389,1481.295,44.017327,-97.60979
SD,Minnehaha,169468,2107.897,43.667472,-96.795726
SD,Moody,6486,1348.884,44.012429,-96.676054
SD,Oglala Lakota [11],13586,5430.296,43.341937,-102.55948
SD,Pennington,100948,7211.207,44.002349,-102.823802
SD,Perkins,2982,7485.044,45.483387,-102.467995
SD,Potter,2329,2327.534,45.064276,-99.949631
SD,Roberts,10149,2941.631,45.623397,-96.947551
SD,Sanborn,2355,1477.526,44.021032,-98.092105
SD,Spink,6415,3910.21,44.931034,-98.339644
SD,Stanley,2966,3929.446,44.415547,-100.749163
SD,Sully,1373,2772.029,44.722325,-100.131399
SD,Todd [12],9612,3602.197,43.208172,-100.717204
SD,Tripp,5644,4189.488,43.349729,-99.876219
SD,Turner,8347,1599.82,43.30867,-97.150185
SD,Union,14399,1209.858,42.831106,-96.650829
SD,Walworth,5438,1928.558,45.427605,-100.027856
SD,Yankton,22438,1378.437,43.006607,-97.388339
SD,Ziebach,2801,5103.883,44.981666,-101.669225
TN,Anderson,75129,893.017,36.116731,-84.195418
TN,Bedford,45058,1229.693,35.51366,-86.458294
TN,Benton,16489,1129.832,36.069253,-88.071212
TN,Bledsoe,12876,1053.474,35.593668,-85.205979
TN,Blount,123010,1467.35,35.688185,-83.922973
TN,Bradley,98963,858.448,35.153914,-84.859414
TN,Campbell,40716,1290.193,36.401592,-84.15925
TN,Cannon,13801,688.149,35.808394,-86.062404
TN,Carroll,28522,1554.2,35.967896,-88.451659
TN,Carter,57424,900.368,36.284744,-82.126593
TN,Cheatham,39105,795.272,36.25518,-87.100816
TN,Chester,17131,740.628,35.416639,-88.605505
TN,Claiborne,32213,1143.672,36.501557,-83.660724
TN,Clay,7861,671.698,36.545765,-85.545718
TN,Cocke,35662,1147.716,35.916198,-83.119223
TN,Coffee,52796,1125.49,35.488759,-86.078219
TN,Crockett,14586,688.261,35.811312,-89.135349
TN,Cumberland,56053,1773.674,35.952398,-84.994761
TN,Davidson,626681,1362.188,36.169129,-86.78479
TN,Decatur,11757,893.243,35.603422,-88.107384
TN,DeKalb,18723,852.07,35.98222,-85.833596
TN,Dickson,49666,1272.513,36.145533,-87.364155
TN,Dyer,38335,1363.701,36.054196,-89.398306
TN,Fayette,38413,1829.149,35.196993,-89.413803
TN,Fentress,17959,1292.228,36.376079,-84.932703
TN,Franklin,41052,1491.148,35.155926,-86.099203
TN,Gibson,49683,1563.448,35.991694,-88.933776
TN,Giles,29485,1582.935,35.202723,-87.035319
TN,Grainger,22657,783.367,36.277463,-83.509493
TN,Greene,68831,1616.456,36.178998,-82.847746
TN,Grundy,13703,935.301,35.387273,-85.722188
TN,Hamblen,62544,455.329,36.218397,-83.266071
TN,Hamilton,336463,1491.522,35.159186,-85.202296
TN,Hancock,6819,578.842,36.52142,-83.227453
TN,Hardeman,27253,1736.279,35.218131,-88.989037
TN,Hardin,26026,1544.396,35.201893,-88.185696
TN,Hawkins,56833,1293.951,36.452206,-82.931386
TN,Haywood,18787,1383.21,35.58669,-89.282536
TN,Henderson,27769,1362.032,35.653995,-88.387674
TN,Henry,32330,1536.941,36.325398,-88.300384
TN,Hickman,24690,1586.698,35.802396,-87.467114
TN,Houston,8426,536.062,36.285777,-87.705605
TN,Humphreys,18538,1441.853,36.04044,-87.790625
TN,Jackson,11638,827.565,36.354242,-85.674182
TN,Jefferson,51407,814.045,36.048479,-83.440966
TN,Johnson,18244,784.048,36.453204,-81.861237
TN,Knox,432226,1361.986,35.992727,-83.937721
TN,Lake,7832,502.181,36.333905,-89.485537
TN,Lauderdale,27815,1314.628,35.762951,-89.627732
TN,Lawrence,41869,1600.585,35.220476,-87.396546
TN,Lewis,12161,731.64,35.523244,-87.496983
TN,Lincoln,33361,1478.16,35.142532,-86.593388
TN,Loudon,48556,640.685,35.73745,-84.316204
TN,McMinn,52266,1119.35,35.424471,-84.619963
TN,McNairy,26075,1459.75,35.175626,-88.564671
TN,Macon,22248,795.745,36.537838,-86.001231
TN,Madison,98294,1446.835,35.606056,-88.833424
TN,Marion,28237,1326.729,35.133422,-85.618399
TN,Marshall,30617,974.239,35.468387,-86.765886
TN,Maury,80956,1594.34,35.615696,-87.077763
TN,Meigs,11753,561.376,35.503397,-84.823888
TN,Monroe,44519,1690.118,35.447666,-84.249786
TN,Montgomery,172331,1408.512,36.500354,-87.380887
TN,Moore,6362,337.778,35.288889,-86.358684
TN,Morgan,21987,1353.25,36.138697,-84.639262
TN,Obion,31807,1438.756,36.358175,-89.150175
TN,Overton,22083,1126.215,36.34485,-85.283076
TN,Perry,7915,1095.233,35.659785,-87.877027
TN,Pickett,5077,451.936,36.559364,-85.075741
TN,Polk,16825,1145.641,35.109437,-84.541112
TN,Putnam,72321,1042.637,36.140807,-85.496928
TN,Rhea,31809,871.286,35.600587,-84.949552
TN,Roane,54181,1022.986,35.847472,-84.523861
TN,Robertson,66283,1234.029,36.52753,-86.869377
TN,Rutherford,262604,1616.289,35.843369,-86.417213
TN,Scott,22228,1381.057,36.437239,-84.498386
TN,Sequatchie,14112,689.049,35.372335,-85.410344
TN,Sevier,89889,1548.082,35.791284,-83.521955
TN,Shelby,927644,2033.189,35.183794,-89.895397
TN,Smith,19166,842.711,36.25565,-85.942078
TN,Stewart,13324,1276.892,36.511756,-87.851548
TN,Sullivan,156823,1112.936,36.510212,-82.299397
TN,Sumner,160645,1406.926,36.470015,-86.458517
TN,Tipton,61081,1225.876,35.500297,-89.763708
TN,Trousdale,7870,302.104,36.39303,-86.156691
TN,Unicoi,18313,483.016,36.100215,-82.418245
TN,Union,19109,640.083,36.28414,-83.836088
TN,Van Buren,5548,711.036,35.699245,-85.458411
TN,Warren,39839,1124.144,35.678282,-85.777363
TN,Washington,122979,854.173,36.295665,-82.495037
TN,Wayne,17021,1905.334,35.242687,-87.819703
TN,Weakley,35021,1506.815,36.303523,-88.720785
TN,White,25841,982.707,35.927062,-85.455766
TN,Williamson,183182,1511.954,35.894972,-86.896958
TN,Wilson,113993,1510.471,36.148476,-86.29021
TX,Anderson,58458,2792.01,31.841266,-95.661744
TX,Andrews,14786,3887.787,32.312258,-102.640206
TX,Angelina,86771,2239.579,31.251951,-94.611056
TX,Aransas,23158,1367.49,28.104225,-96.977983
TX,Archer,9054,2396.821,33.616305,-98.687267
TX,Armstrong,1901,2366.802,34.964179,-101.356636
TX,Atascosa,44911,3163.601,28.894296,-98.528187
TX,Austin,28417,1700.026,29.891901,-96.27017
TX,Bailey,7165,2143.167,34.067521,-102.830345
TX,Bandera,20485,2065.867,29.755748,-99.260682
TX,Bastrop,74171,2319.454,30.103128,-97.311859
TX,Baylor,3726,2333.75,33.618172,-99.197228
TX,Bee,31861,2280.056,28.416077,-97.742586
TX,Bell,310235,2817.483,31.04211,-97.481921
TX,Bexar,1714773,3253.247,29.448671,-98.520147
TX,Blanco,10497,1847.766,30.265605,-98.399977
TX,Borden,641,2346.663,32.744062,-101.433033
TX,Bosque,18212,2596.574,31.900764,-97.637632
TX,Bowie,92565,2390.474,33.446051,-94.422375
TX,Brazoria,313166,4166.222,29.167818,-95.434647
TX,Brazos,194851,1531.299,30.656725,-96.302389
TX,Brewster,9232,16037.859,29.808997,-103.252458
TX,Briscoe,1637,2335.06,34.525173,-101.205893
TX,Brooks,7223,2444.044,27.034994,-98.215276
TX,Brown,38106,2478.5,31.764103,-98.99847
TX,Burleson,17187,1752.935,30.493487,-96.622091
TX,Burnet,42750,2645.057,30.789616,-98.201195
TX,Caldwell,38066,1417.142,29.840422,-97.631097
TX,Calhoun,21381,2674.618,28.445366,-96.5833
TX,Callahan,13544,2334.262,32.29315,-99.372249
TX,Cameron,406220,3306.01,26.102923,-97.478958
TX,Camp,12401,526.372,32.974581,-94.979085
TX,Carson,6182,2393.424,35.405496,-101.355356
TX,Cass,30464,2487.223,33.083698,-94.357579
TX,Castro,8062,2329.158,34.533621,-102.258786
TX,Chambers,35096,2256.354,29.703933,-94.668875
TX,Cherokee,50845,2751.063,31.843859,-95.156504
TX,Childress,7041,1848.515,34.529337,-100.208336
TX,Clay,10752,2892.379,33.785904,-98.212918
TX,Cochran,3127,2007.859,33.60844,-102.830449
TX,Coke,3320,2403.485,31.877105,-100.635236
TX,Coleman,8895,3318.897,31.914205,-99.346622
TX,Collin,782341,2294.997,33.193885,-96.578153
TX,Collingsworth,3057,2381.03,34.963358,-100.272135
TX,Colorado,20874,2521.834,29.595908,-96.508389
TX,Comal,108472,1488.927,29.803019,-98.255201
TX,Comanche,13974,2454.489,31.951645,-98.549617
TX,Concho,4087,2573.653,31.318865,-99.863648
TX,Cooke,38437,2326.95,33.639169,-97.210372
TX,Coryell,75388,2736.985,31.391177,-97.798022
TX,Cottle,1505,2335.172,34.091906,-100.276442
TX,Crane,4375,2035.015,31.422797,-102.487774
TX,Crockett,3719,7270.997,30.717532,-101.404211
TX,Crosby,6059,2335.375,33.609144,-101.29871
TX,Culberson,2398,9875.656,31.445909,-104.526945
TX,Dallam,6703,3898.607,36.28637,-102.59402
TX,Dallas,2368139,2353.299,32.766987,-96.778424
TX,Dawson,13833,2336.502,32.741934,-101.947322
TX,Deaf Smith,19372,3880.796,34.940766,-102.607564
TX,Delta,5231,719.84,33.385933,-95.67335
TX,Denton,662614,2468.2,33.205005,-97.119046
